cruise, day, pressure, theta, density, temp, salinity, oxygen, nitrate, 
280, 9965,  614.0,  5.6361,  26.938,  5.6885, 34.1647,    53.2,  39.326,
280, 9965,  616.0,  5.6159,  26.941,  5.6684, 34.1652,    52.4,  39.518,
280, 9965,  618.0,  5.5897,  26.947,  5.6422, 34.1686,    52.0,  39.370,
280, 9965,  620.0,  5.5709,  26.951,  5.6235, 34.1708,    51.6,  39.664,
280, 9965,  622.0,  5.5559,  26.954,  5.6086, 34.1729,    50.8,  39.623,
280, 9965,  624.0,  5.5429,  26.958,  5.5957, 34.1753,    50.2,  39.488,
280, 9965,  626.0,  5.5250,  26.962,  5.5779, 34.1779,    49.9,  39.434,
280, 9965,  628.0,  5.5108,  26.965,  5.5638, 34.1801,    49.4,  39.562,
280, 9965,  630.0,  5.4922,  26.969,  5.5453, 34.1817,    47.8,  39.563,
280, 9965,  632.0,  5.4759,  26.972,  5.5291, 34.1832,    47.1,  39.991,
280, 9965,  634.0,  5.4686,  26.974,  5.5220, 34.1851,    46.6,  39.459,
280, 9965,  636.0,  5.4587,  26.977,  5.5122, 34.1873,    46.2,  39.484,
280, 9965,  638.0,  5.4489,  26.980,  5.5025, 34.1895,    45.7,  40.025,
280, 9965,  640.0,  5.4333,  26.986,  5.4870, 34.1940,    45.4,  39.799,
280, 9965,  642.0,  5.4191,  26.990,  5.4729, 34.1970,    44.8,  39.787,
280, 9965,  644.0,  5.4077,  26.992,  5.4617, 34.1985,    44.0,  39.982,
280, 9965,  646.0,  5.4019,  26.995,  5.4560, 34.2011,    43.5,  40.062,
280, 9965,  648.0,  5.3898,  26.999,  5.4441, 34.2040,    43.2,  40.211,
280, 9965,  650.0,  5.3754,  27.001,  5.4297, 34.2052,    42.8,  39.933,
280, 9965,  652.0,  5.3565,  27.005,  5.4109, 34.2073,    42.4,  40.063,
280, 9965,  654.0,  5.3360,  27.009,  5.3905, 34.2094,    42.0,  40.035,
280, 9965,  656.0,  5.3202,  27.012,  5.3748, 34.2110,    41.7,  40.462,
280, 9965,  658.0,  5.3056,  27.017,  5.3603, 34.2138,    41.3,  40.148,
280, 9965,  660.0,  5.2898,  27.020,  5.3446, 34.2161,    41.0,  40.353,
280, 9965,  662.0,  5.2693,  27.024,  5.3241, 34.2182,    40.5,  40.745,
280, 9965,  664.0,  5.2536,  27.028,  5.3086, 34.2207,    40.1,  40.253,
280, 9965,  666.0,  5.2378,  27.032,  5.2928, 34.2236,    40.0,  40.678,
280, 9965,  668.0,  5.2148,  27.037,  5.2699, 34.2263,    39.9,  40.660,
280, 9965,  670.0,  5.2012,  27.040,  5.2564, 34.2283,    39.4,  40.881,
280, 9965,  672.0,  5.1871,  27.044,  5.2424, 34.2304,    38.7,  41.170,
280, 9965,  674.0,  5.1684,  27.048,  5.2238, 34.2333,    38.5,  40.875,
280, 9965,  676.0,  5.1529,  27.052,  5.2084, 34.2354,    38.1,  40.265,
280, 9965,  678.0,  5.1374,  27.055,  5.1930, 34.2374,    37.6,  40.929,
280, 9965,  680.0,  5.1255,  27.058,  5.1812, 34.2398,    37.0,  41.203,
280, 9965,  682.0,  5.1133,  27.062,  5.1691, 34.2423,    36.5,  41.256,
280, 9965,  684.0,  5.0951,  27.066,  5.1510, 34.2448,    36.1,  40.545,
280, 9965,  686.0,  5.0819,  27.069,  5.1380, 34.2468,    35.9,  40.794,
280, 9965,  688.0,  5.0663,  27.073,  5.1224, 34.2495,    35.6,  40.866,
280, 9965,  690.0,  5.0549,  27.076,  5.1111, 34.2517,    35.4,  40.828,
280, 9965,  692.0,  5.0414,  27.079,  5.0978, 34.2543,    35.1,  41.530,
280, 9965,  694.0,  5.0319,  27.082,  5.0884, 34.2560,    34.9,  41.261,
280, 9965,  696.0,  5.0198,  27.085,  5.0764, 34.2580,    34.8,  41.325,
280, 9965,  698.0,  5.0081,  27.088,  5.0648, 34.2599,    34.7,  41.645,
280, 9965,  700.0,  5.0010,  27.090,  5.0579, 34.2623,    34.3,  41.419,
280, 9965,  702.0,  4.9927,  27.093,  5.0497, 34.2638,    34.1,  41.290,
280, 9965,  704.0,  4.9798,  27.095,  5.0368, 34.2655,    34.0,  40.860,
280, 9965,  706.0,  4.9679,  27.098,  5.0250, 34.2675,    33.8,  41.008,
280, 9965,  708.0,  4.9541,  27.102,  5.0114, 34.2698,    33.6,  41.289,
280, 9965,  710.0,  4.9411,  27.105,  4.9985, 34.2722,    33.6,  41.030,
280, 9965,  712.0,  4.9342,  27.106,  4.9917, 34.2725,    33.4,  41.447,
280, 9965,  714.0,  4.9249,  27.110,  4.9825, 34.2765,    33.1,  41.868,
280, 9965,  716.0,  4.9153,  27.115,  4.9731, 34.2806,    33.1,  41.385,
280, 9965,  718.0,  4.9101,  27.116,  4.9680, 34.2811,    33.0,  41.647,
280, 9965,  720.0,  4.9026,  27.118,  4.9607, 34.2834,    32.9,  41.172,
280, 9965,  722.0,  4.9004,  27.120,  4.9586, 34.2855,    32.7,  41.347,
280, 9965,  724.0,  4.8978,  27.123,  4.9562, 34.2881,    32.6,  41.639,
280, 9965,  726.0,  4.8827,  27.126,  4.9411, 34.2897,    32.6,  41.740,
280, 9965,  728.0,  4.8677,  27.128,  4.9263, 34.2909,    32.6,  41.699,
280, 9965,  730.0,  4.8570,  27.131,  4.9157, 34.2928,    32.5,  41.988,
280, 9965,  732.0,  4.8455,  27.134,  4.9043, 34.2949,    32.4,  41.303,
280, 9965,  734.0,  4.8387,  27.137,  4.8976, 34.2975,    32.3,  41.760,
280, 9965,  736.0,  4.8322,  27.139,  4.8912, 34.2999,    32.3,  41.534,
280, 9965,  738.0,  4.8263,  27.141,  4.8855, 34.3015,    32.3,  41.670,
280, 9965,  740.0,  4.8219,  27.144,  4.8812, 34.3042,    32.3,  41.904,
280, 9965,  742.0,  4.8159,  27.146,  4.8754, 34.3063,    32.3,  41.739,
280, 9965,  744.0,  4.8116,  27.148,  4.8713, 34.3080,    32.2,  41.254,
280, 9965,  746.0,  4.8065,  27.150,  4.8663, 34.3097,    32.3,  41.952,
280, 9965,  748.0,  4.7964,  27.152,  4.8563, 34.3113,    32.3,  41.597,
280, 9965,  750.0,  4.7862,  27.156,  4.8463, 34.3137,    32.3,  41.745,
280, 9965,  752.0,  4.7765,  27.159,  4.8367, 34.3163,    32.3,  42.070,
280, 9965,  754.0,  4.7661,  27.162,  4.8264, 34.3194,    32.4,  41.932,
280, 9965,  756.0,  4.7597,  27.165,  4.8201, 34.3213,    32.4,  41.822,
280, 9965,  758.0,  4.7543,  27.166,  4.8148, 34.3230,    32.4,  41.838,
280, 9965,  760.0,  4.7482,  27.169,  4.8089, 34.3254,    32.4,  41.992,
280, 9965,  762.0,  4.7412,  27.172,  4.8020, 34.3277,    32.4,  41.856,
280, 9965,  764.0,  4.7337,  27.174,  4.7946, 34.3298,    32.5,  41.716,
280, 9965,  766.0,  4.7277,  27.176,  4.7888, 34.3316,    32.5,  41.749,
280, 9965,  768.0,  4.7233,  27.178,  4.7845, 34.3337,    32.6,  41.649,
280, 9965,  770.0,  4.7131,  27.181,  4.7744, 34.3356,    32.6,  41.758,
280, 9965,  772.0,  4.7034,  27.184,  4.7649, 34.3373,    32.6,  42.052,
280, 9965,  774.0,  4.6961,  27.186,  4.7576, 34.3391,    32.6,  42.043,
280, 9965,  776.0,  4.6894,  27.188,  4.7511, 34.3405,    32.7,  41.866,
280, 9965,  778.0,  4.6808,  27.190,  4.7426, 34.3425,    32.8,  41.673,
280, 9965,  780.0,  4.6748,  27.192,  4.7368, 34.3440,    32.9,  41.881,
280, 9965,  782.0,  4.6656,  27.195,  4.7277, 34.3464,    32.9,  41.807,
280, 9965,  784.0,  4.6603,  27.197,  4.7225, 34.3484,    33.1,  42.113,
280, 9965,  786.0,  4.6532,  27.199,  4.7156, 34.3501,    33.1,  42.206,
280, 9965,  788.0,  4.6458,  27.201,  4.7083, 34.3516,    33.1,  42.154,
280, 9965,  790.0,  4.6399,  27.203,  4.7025, 34.3535,    33.3,  41.757,
280, 9965,  792.0,  4.6319,  27.206,  4.6946, 34.3560,    33.5,  42.546,
280, 9965,  794.0,  4.6243,  27.208,  4.6871, 34.3575,    33.5,  42.080,
280, 9965,  796.0,  4.6140,  27.211,  4.6770, 34.3593,    33.7,  42.351,
280, 9965,  798.0,  4.6056,  27.214,  4.6687, 34.3614,    33.9,  41.745,
280, 9965,  800.0,  4.5972,  27.216,  4.6604, 34.3631,    34.0,  41.827,
280, 9965,  802.0,  4.5903,  27.218,  4.6537, 34.3649,    34.0,  41.793,
280, 9965,  804.0,  4.5864,  27.220,  4.6499, 34.3664,    34.0,  42.227,
280, 9965,  806.0,  4.5853,  27.221,  4.6489, 34.3678,    34.2,  42.115,
280, 9965,  808.0,  4.5792,  27.223,  4.6430, 34.3691,    34.2,  41.885,
280, 9965,  810.0,  4.5714,  27.224,  4.6353, 34.3702,    34.3,  41.956,
280, 9965,  812.0,  4.5650,  27.227,  4.6291, 34.3722,    34.4,  41.875,
280, 9965,  814.0,  4.5581,  27.229,  4.6223, 34.3740,    34.5,  41.707,
280, 9965,  816.0,  4.5520,  27.230,  4.6163, 34.3750,    34.5,  42.050,
280, 9965,  818.0,  4.5449,  27.233,  4.6093, 34.3768,    34.6,  41.980,
280, 9965,  820.0,  4.5401,  27.234,  4.6047, 34.3782,    34.6,  42.455,
280, 9965,  822.0,  4.5326,  27.236,  4.5973, 34.3802,    34.6,  42.082,
280, 9965,  824.0,  4.5275,  27.238,  4.5924, 34.3809,    34.6,  42.719,
280, 9965,  826.0,  4.5218,  27.241,  4.5868, 34.3840,    34.6,  42.455,
280, 9965,  828.0,  4.5165,  27.243,  4.5816, 34.3861,    34.7,  41.898,
280, 9965,  830.0,  4.5110,  27.245,  4.5763, 34.3881,    35.0,  42.372,
280, 9965,  832.0,  4.5061,  27.247,  4.5715, 34.3895,    35.0,  42.460,
280, 9965,  834.0,  4.5023,  27.248,  4.5678, 34.3911,    35.2,  42.314,
280, 9965,  836.0,  4.4938,  27.251,  4.5595, 34.3928,    35.4,  42.705,
280, 9965,  838.0,  4.4851,  27.253,  4.5509, 34.3946,    35.7,  41.825,
280, 9965,  840.0,  4.4800,  27.255,  4.5460, 34.3958,    36.0,  42.200,
280, 9965,  842.0,  4.4743,  27.256,  4.5404, 34.3972,    36.1,  42.151,
280, 9965,  844.0,  4.4690,  27.258,  4.5353, 34.3988,    36.1,  41.852,
280, 9965,  846.0,  4.4617,  27.260,  4.5281, 34.4004,    36.3,  42.114,
280, 9965,  848.0,  4.4548,  27.262,  4.5213, 34.4017,    36.4,  42.515,
280, 9965,  850.0,  4.4471,  27.264,  4.5137, 34.4031,    36.5,  42.580,
280, 9965,  852.0,  4.4418,  27.266,  4.5086, 34.4045,    36.4,  42.471,
280, 9965,  854.0,  4.4332,  27.268,  4.5000, 34.4064,    36.5,  42.284,
280, 9965,  856.0,  4.4262,  27.270,  4.4931, 34.4080,    36.6,  42.287,
280, 9965,  858.0,  4.4196,  27.272,  4.4867, 34.4093,    36.7,  42.214,
280, 9965,  860.0,  4.4142,  27.273,  4.4814, 34.4102,    36.8,  42.029,
280, 9965,  862.0,  4.4078,  27.275,  4.4752, 34.4113,    37.0,  42.223,
280, 9965,  864.0,  4.4002,  27.277,  4.4677, 34.4125,    37.1,  42.814,
280, 9965,  866.0,  4.3917,  27.279,  4.4593, 34.4138,    37.2,  42.741,
280, 9965,  868.0,  4.3828,  27.280,  4.4506, 34.4149,    37.4,  42.757,
280, 9965,  870.0,  4.3781,  27.282,  4.4460, 34.4158,    37.5,  42.639,
280, 9965,  872.0,  4.3728,  27.283,  4.4408, 34.4170,    37.7,  42.601,
280, 9965,  874.0,  4.3684,  27.284,  4.4365, 34.4177,    37.8,  42.171,
280, 9965,  876.0,  4.3628,  27.286,  4.4311, 34.4187,    38.0,  41.894,
280, 9965,  878.0,  4.3569,  27.287,  4.4253, 34.4195,    38.0,  42.037,
280, 9965,  880.0,  4.3520,  27.288,  4.4205, 34.4204,    38.1,  42.001,
280, 9965,  882.0,  4.3469,  27.289,  4.4156, 34.4214,    38.3,  42.118,
280, 9965,  884.0,  4.3402,  27.291,  4.4089, 34.4230,    38.4,  42.413,
280, 9965,  886.0,  4.3358,  27.293,  4.4047, 34.4243,    38.5,  42.089,
280, 9965,  888.0,  4.3307,  27.294,  4.3998, 34.4256,    38.6,  42.139,
280, 9965,  890.0,  4.3251,  27.296,  4.3943, 34.4265,    38.7,  42.451,
280, 9965,  892.0,  4.3196,  27.297,  4.3890, 34.4277,    38.8,  42.387,
280, 9965,  894.0,  4.3151,  27.299,  4.3846, 34.4287,    38.9,  42.388,
280, 9965,  896.0,  4.3076,  27.301,  4.3772, 34.4302,    39.0,  42.383,
280, 9965,  898.0,  4.3008,  27.303,  4.3706, 34.4318,    39.0,  42.228,
280, 9965,  900.0,  4.2943,  27.304,  4.3642, 34.4329,    39.0,  41.946,
280, 9965,  902.0,  4.2885,  27.305,  4.3585, 34.4337,    39.1,  42.629,
280, 9965,  904.0,  4.2814,  27.307,  4.3515, 34.4348,    39.2,  42.402,
280, 9965,  906.0,  4.2751,  27.308,  4.3454, 34.4354,    39.4,  42.907,
280, 9965,  908.0,  4.2659,  27.310,  4.3362, 34.4366,    39.4,  42.489,
280, 9965,  910.0,  4.2557,  27.312,  4.3262, 34.4380,    39.5,  42.639,
280, 9965,  912.0,  4.2507,  27.314,  4.3213, 34.4394,    39.7,  42.499,
280, 9965,  914.0,  4.2447,  27.316,  4.3154, 34.4407,    39.9,  41.970,
280, 9965,  916.0,  4.2378,  27.318,  4.3086, 34.4422,    40.0,  42.061,
280, 9965,  918.0,  4.2339,  27.319,  4.3048, 34.4436,    40.1,  42.367,
280, 9965,  920.0,  4.2279,  27.321,  4.2990, 34.4450,    40.1,  42.428,
280, 9965,  922.0,  4.2216,  27.322,  4.2929, 34.4460,    40.3,  42.680,
280, 9965,  924.0,  4.2177,  27.323,  4.2891, 34.4467,    40.4,  42.843,
280, 9965,  926.0,  4.2113,  27.325,  4.2828, 34.4478,    40.5,  42.509,
280, 9965,  928.0,  4.2049,  27.326,  4.2765, 34.4488,    40.6,  42.408,
280, 9965,  930.0,  4.1995,  27.328,  4.2713, 34.4495,    40.8,  42.412,
280, 9965,  932.0,  4.1946,  27.329,  4.2665, 34.4503,    41.0,  42.612,
280, 9965,  934.0,  4.1870,  27.330,  4.2590, 34.4514,    41.2,  42.825,
280, 9965,  936.0,  4.1794,  27.332,  4.2515, 34.4524,    41.3,  42.654,
280, 9965,  938.0,  4.1749,  27.333,  4.2471, 34.4529,    41.4,  42.398,
280, 9965,  940.0,  4.1682,  27.334,  4.2406, 34.4538,    41.5,  42.995,
280, 9965,  942.0,  4.1603,  27.336,  4.2328, 34.4548,    41.6,  43.357,
280, 9965,  944.0,  4.1528,  27.337,  4.2254, 34.4558,    41.6,  42.778,
280, 9965,  946.0,  4.1489,  27.339,  4.2216, 34.4568,    41.7,  42.770,
280, 9965,  948.0,  4.1408,  27.341,  4.2136, 34.4585,    41.8,  42.649,
280, 9965,  950.0,  4.1362,  27.342,  4.2092, 34.4591,    41.9,  42.654,
280, 9965,  952.0,  4.1320,  27.343,  4.2051, 34.4597,    42.0,  42.453,
280, 9965,  954.0,  4.1267,  27.344,  4.2000, 34.4603,    42.0,  42.694,
280, 9965,  956.0,  4.1220,  27.345,  4.1954, 34.4608,    42.1,  42.438,
280, 9965,  958.0,  4.1151,  27.346,  4.1886, 34.4618,    42.1,  42.702,
280, 9965,  960.0,  4.1100,  27.347,  4.1836, 34.4624,    42.3,  42.653,
280, 9965,  962.0,  4.1031,  27.349,  4.1768, 34.4632,    42.4,  42.735,
280, 9965,  964.0,  4.0975,  27.350,  4.1714, 34.4639,    42.6,  43.382,
280, 9965,  966.0,  4.0895,  27.351,  4.1635, 34.4650,    42.6,  42.480,
280, 9965,  968.0,  4.0853,  27.352,  4.1595, 34.4658,    42.8,  42.509,
280, 9965,  970.0,  4.0815,  27.353,  4.1558, 34.4665,    43.0,  42.995,
280, 9965,  972.0,  4.0757,  27.355,  4.1501, 34.4673,    43.0,  42.183,
280, 9965,  974.0,  4.0697,  27.356,  4.1442, 34.4682,    43.0,  42.341,
280, 9965,  976.0,  4.0635,  27.357,  4.1381, 34.4688,    43.1,  42.576,
280, 9965,  978.0,  4.0589,  27.358,  4.1337, 34.4695,    43.2,  42.354,
280, 9965,  980.0,  4.0519,  27.360,  4.1268, 34.4704,    43.2,  42.724,
280, 9965,  982.0,  4.0461,  27.361,  4.1212, 34.4711,    43.3,  42.874,
280, 9965,  984.0,  4.0421,  27.361,  4.1173, 34.4716,    43.4,  42.669,
280, 9965,  986.0,  4.0374,  27.363,  4.1128, 34.4722,    43.5,  42.563,
280, 9965,  988.0,  4.0298,  27.364,  4.1053, 34.4729,    43.6,  42.574,
280, 9965,  990.0,  4.0231,  27.365,  4.0987, 34.4734,    43.6,  42.568,
280, 9965,  992.0,  4.0165,  27.366,  4.0922, 34.4740,    43.7,  42.713,
280, 9965,  994.0,  4.0090,  27.367,  4.0848, 34.4748,    43.9,  42.983,
280, 9965,  996.0,  4.0023,  27.369,  4.0782, 34.4755,    44.0,  42.736,
280, 9965,  998.0,  3.9961,  27.370,  4.0721, 34.4762,    44.1,  43.025,
280, 9965, 1000.0,  3.9910,  27.371,  4.0672, 34.4769,    44.2,  42.540,
280, 9965, 1002.0,  3.9852,  27.372,  4.0615, 34.4777,    44.4,  42.921,
280, 9965, 1004.0,  3.9786,  27.374,  4.0550, 34.4785,    44.5,  43.139,
280, 9965, 1006.0,  3.9706,  27.375,  4.0471, 34.4792,    44.6,  43.130,
280, 9965, 1008.0,  3.9654,  27.376,  4.0420, 34.4798,    44.7,  43.220,
280, 9965, 1010.0,  3.9607,  27.377,  4.0374, 34.4804,    44.8,  42.973,
280, 9965, 1012.0,  3.9543,  27.378,  4.0311, 34.4812,    44.9,  42.896,
280, 9965, 1014.0,  3.9495,  27.379,  4.0265, 34.4818,    45.0,  42.892,
280, 9965, 1016.0,  3.9439,  27.381,  4.0210, 34.4828,    45.1,  42.837,
280, 9965, 1018.0,  3.9375,  27.382,  4.0148, 34.4833,    45.2,  42.955,
280, 9965, 1020.0,  3.9320,  27.383,  4.0094, 34.4841,    45.3,  42.207,
280, 9965, 1022.0,  3.9319,  27.383,  4.0095, 34.4843,    45.3,  42.721,
280, 9965, 1024.0,  3.8955,  27.389,  3.9730, 34.4875,    46.0,  45.294,
280, 9965, 1026.0,  3.8953,  27.390,  3.9729, 34.4881,    46.0,  -9.000,
280, 9965, 1028.0,  3.8880,  27.392,  3.9657, 34.4894,    46.0,  -9.000,
280, 9965, 1030.0,  3.8829,  27.393,  3.9607, 34.4900,    46.0,  -9.000,
280, 9965, 1032.0,  3.8786,  27.394,  3.9566, 34.4911,    46.1,  -9.000,
280, 9965, 1034.0,  3.8745,  27.395,  3.9527, 34.4916,    46.2,  -9.000,
280, 9965, 1036.0,  3.8709,  27.395,  3.9491, 34.4920,    46.1,  -9.000,
280, 9965, 1038.0,  3.8661,  27.396,  3.9445, 34.4927,    46.1,  -9.000,
280, 9965, 1040.0,  3.8627,  27.397,  3.9412, 34.4930,    46.2,  -9.000,
280, 9965, 1042.0,  3.8588,  27.398,  3.9375, 34.4936,    46.4,  -9.000,
280, 9965, 1044.0,  3.8555,  27.399,  3.9343, 34.4941,    46.4,  -9.000,
280, 9965, 1046.0,  3.8501,  27.400,  3.9291, 34.4947,    46.5,  -9.000,
280, 9965, 1048.0,  3.8454,  27.401,  3.9245, 34.4953,    46.5,  -9.000,
280, 9965, 1050.0,  3.8434,  27.401,  3.9226, 34.4954,    46.5,  -9.000,
280, 9965, 1052.0,  3.8399,  27.402,  3.9192, 34.4961,    46.6,  -9.000,
280, 9965, 1054.0,  3.8349,  27.403,  3.9143, 34.4967,    46.6,  -9.000,
280, 9965, 1056.0,  3.8331,  27.403,  3.9127, 34.4967,    46.8,  -9.000,
280, 9965, 1058.0,  3.8335,  27.403,  3.9134, 34.4967,    46.9,  -9.000,
280, 9965, 1060.0,  3.8292,  27.404,  3.9091, 34.4974,    46.9,  -9.000,
280, 9965, 1062.0,  3.8242,  27.405,  3.9043, 34.4982,    46.9,  -9.000,
280, 9965, 1064.0,  3.8225,  27.405,  3.9027, 34.4983,    46.9,  -9.000,
280, 9965, 1066.0,  3.8177,  27.407,  3.8980, 34.4992,    46.9,  -9.000,
280, 9965, 1068.0,  3.8118,  27.408,  3.8922, 34.5001,    47.0,  -9.000,
280, 9965, 1070.0,  3.8105,  27.408,  3.8912, 34.5002,    47.0,  -9.000,
280, 9965, 1072.0,  3.8043,  27.410,  3.8850, 34.5012,    47.0,  -9.000,
280, 9965, 1074.0,  3.7961,  27.411,  3.8769, 34.5020,    47.0,  -9.000,
280, 9965, 1076.0,  3.7942,  27.411,  3.8752, 34.5019,    47.1,  -9.000,
280, 9965, 1078.0,  3.7879,  27.412,  3.8690, 34.5025,    47.1,  -9.000,
280, 9965, 1080.0,  3.7797,  27.413,  3.8609, 34.5027,    47.2,  -9.000,
280, 9965, 1082.0,  3.7758,  27.413,  3.8572, 34.5026,    47.3,  -9.000,
280, 9965, 1084.0,  3.7739,  27.414,  3.8554, 34.5031,    47.4,  -9.000,
280, 9965, 1086.0,  3.7696,  27.415,  3.8512, 34.5039,    47.4,  -9.000,
280, 9965, 1088.0,  3.7610,  27.416,  3.8428, 34.5036,    47.5,  -9.000,
280, 9965, 1090.0,  3.7489,  27.417,  3.8307, 34.5037,    47.6,  -9.000,
280, 9965, 1092.0,  3.7403,  27.419,  3.8222, 34.5046,    47.6,  -9.000,
280, 9965, 1094.0,  3.7358,  27.419,  3.8178, 34.5050,    47.9,  -9.000,
280, 9965, 1096.0,  3.7232,  27.422,  3.8053, 34.5067,    48.2,  -9.000,
280, 9965, 1098.0,  3.7177,  27.423,  3.7999, 34.5073,    48.3,  -9.000,
280, 9965, 1100.0,  3.7140,  27.423,  3.7963, 34.5071,    48.4,  -9.000,
280, 9965, 1102.0,  3.7114,  27.424,  3.7938, 34.5070,    48.5,  -9.000,
280, 9965, 1104.0,  3.7048,  27.425,  3.7874, 34.5076,    48.6,  -9.000,
280, 9965, 1106.0,  3.7022,  27.425,  3.7850, 34.5082,    48.7,  -9.000,
280, 9965, 1108.0,  3.6964,  27.427,  3.7793, 34.5089,    48.8,  -9.000,
280, 9965, 1110.0,  3.6898,  27.428,  3.7728, 34.5095,    48.8,  -9.000,
280, 9965, 1112.0,  3.6876,  27.428,  3.7707, 34.5097,    48.9,  -9.000,
280, 9965, 1114.0,  3.6834,  27.429,  3.7667, 34.5104,    48.9,  -9.000,
280, 9965, 1116.0,  3.6809,  27.429,  3.7643, 34.5105,    49.0,  -9.000,
280, 9965, 1118.0,  3.6731,  27.431,  3.7566, 34.5113,    49.0,  -9.000,
280, 9965, 1120.0,  3.6690,  27.431,  3.7527, 34.5115,    49.0,  -9.000,
280, 9965, 1122.0,  3.6563,  27.433,  3.7401, 34.5124,    49.1,  -9.000,
280, 9965, 1124.0,  3.6495,  27.434,  3.7333, 34.5126,    49.1,  -9.000,
280, 9965, 1126.0,  3.6414,  27.436,  3.7253, 34.5135,    49.5,  -9.000,
280, 9965, 1128.0,  3.6394,  27.436,  3.7235, 34.5136,    49.5,  -9.000,
280, 9965, 1130.0,  3.6362,  27.436,  3.7205, 34.5138,    49.6,  -9.000,
280, 9965, 1132.0,  3.6337,  27.437,  3.7180, 34.5140,    49.6,  -9.000,
280, 9965, 1134.0,  3.6295,  27.438,  3.7139, 34.5148,    49.7,  -9.000,
280, 9965, 1136.0,  3.6264,  27.438,  3.7110, 34.5149,    49.7,  -9.000,
280, 9965, 1138.0,  3.6222,  27.439,  3.7070, 34.5158,    49.9,  -9.000,
280, 9965, 1140.0,  3.6177,  27.440,  3.7026, 34.5162,    49.9,  -9.000,
280, 9965, 1142.0,  3.6112,  27.441,  3.6962, 34.5166,    49.9,  -9.000,
280, 9965, 1144.0,  3.6097,  27.441,  3.6948, 34.5168,    50.0,  -9.000,
280, 9965, 1146.0,  3.6053,  27.442,  3.6906, 34.5168,    50.0,  -9.000,
280, 9965, 1148.0,  3.5967,  27.442,  3.6821, 34.5162,    50.2,  -9.000,
280, 9965, 1150.0,  3.5890,  27.443,  3.6745, 34.5159,    50.4,  -9.000,
280, 9965, 1152.0,  3.5866,  27.443,  3.6723, 34.5160,    50.5,  -9.000,
280, 9965, 1154.0,  3.5804,  27.444,  3.6661, 34.5168,    50.6,  -9.000,
280, 9965, 1156.0,  3.5718,  27.446,  3.6576, 34.5174,    50.6,  -9.000,
280, 9965, 1158.0,  3.5686,  27.446,  3.6545, 34.5174,    50.8,  -9.000,
280, 9965, 1160.0,  3.5599,  27.448,  3.6460, 34.5185,    51.0,  -9.000,
280, 9965, 1162.0,  3.5549,  27.449,  3.6410, 34.5191,    51.0,  -9.000,
280, 9965, 1164.0,  3.5525,  27.449,  3.6388, 34.5190,    51.0,  -9.000,
280, 9965, 1166.0,  3.5504,  27.449,  3.6369, 34.5190,    51.1,  -9.000,
280, 9965, 1168.0,  3.5478,  27.450,  3.6345, 34.5194,    51.2,  -9.000,
280, 9965, 1170.0,  3.5414,  27.451,  3.6281, 34.5198,    51.2,  -9.000,
280, 9965, 1172.0,  3.5374,  27.451,  3.6242, 34.5198,    51.4,  -9.000,
280, 9965, 1174.0,  3.5329,  27.452,  3.6199, 34.5200,    51.5,  -9.000,
280, 9965, 1176.0,  3.5265,  27.453,  3.6136, 34.5206,    51.5,  -9.000,
280, 9965, 1178.0,  3.5217,  27.453,  3.6090, 34.5208,    51.6,  -9.000,
280, 9965, 1180.0,  3.5199,  27.453,  3.6072, 34.5208,    51.7,  -9.000,
280, 9965, 1182.0,  3.5115,  27.455,  3.5989, 34.5214,    51.9,  -9.000,
280, 9965, 1184.0,  3.5031,  27.455,  3.5906, 34.5212,    51.9,  -9.000,
280, 9965, 1186.0,  3.4921,  27.456,  3.5797, 34.5212,    52.1,  -9.000,
280, 9965, 1188.0,  3.4847,  27.457,  3.5724, 34.5212,    52.2,  -9.000,
280, 9965, 1190.0,  3.4692,  27.459,  3.5570, 34.5217,    52.5,  -9.000,
280, 9965, 1192.0,  3.4654,  27.460,  3.5533, 34.5226,    52.5,  -9.000,
280, 9965, 1194.0,  3.4585,  27.461,  3.5465, 34.5230,    52.6,  -9.000,
280, 9965, 1196.0,  3.4478,  27.462,  3.5358, 34.5232,    52.8,  -9.000,
280, 9965, 1198.0,  3.4412,  27.464,  3.5293, 34.5241,    53.0,  -9.000,
280, 9965, 1200.0,  3.4374,  27.465,  3.5257, 34.5248,    53.0,  -9.000,
280, 9965, 1202.0,  3.4372,  27.465,  3.5256, 34.5246,    53.1,  -9.000,
280, 9965, 1204.0,  3.4365,  27.465,  3.5251, 34.5252,    53.2,  -9.000,
280, 9965, 1206.0,  3.4306,  27.466,  3.5193, 34.5259,    53.2,  -9.000,
280, 9965, 1208.0,  3.4279,  27.467,  3.5168, 34.5263,    53.3,  -9.000,
280, 9965, 1210.0,  3.4261,  27.467,  3.5151, 34.5266,    53.4,  -9.000,
280, 9965, 1212.0,  3.4238,  27.468,  3.5130, 34.5268,    53.4,  -9.000,
280, 9965, 1214.0,  3.4131,  27.469,  3.5023, 34.5269,    53.4,  -9.000,
